Unnamed: 0;incident_id;vehicles_sequence;events_sequence;seconds_to_incident_sequence;approx_lat;approx_lon;train_kph_sequence;dj_ac_state_sequence;dj_dc_state_sequence;incident_type;acceleration_seq
873;4603677;[664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 664, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710];[2742, 4148, 2708, 4026, 4396, 2740, 4030, 4020, 4026, 2708, 2684, 3234, 2658, 2684, 2688, 2708, 2970, 2982, 2970, 2982, 2970, 2982, 2972, 2982, 2972, 2982, 2972, 2982, 2972, 2982, 2706, 2972, 2982, 2972, 2982, 2972, 2982, 2970, 2982, 2970, 2982, 2708, 2972, 2982, 2708, 2742, 4148, 2708, 2742, 4148, 4026, 4016, 4026, 4020, 4022, 4016, 3506, 4022, 3516, 3506, 4022, 3516, 4120, 3506, 4022, 3516, 3506, 4022, 3506, 4016];[-1103, -1103, -1102, -1102, -1100, -1097, -1052, -1051, -1051, -991, -985, -977, -941, -941, -941, -910, -871, -862, -857, -848, -794, -785, -779, -770, -756, -747, -693, -684, -678, -669, -662, -645, -636, -597, -588, -380, -371, -365, -356, -351, -342, -271, -264, -255, -240, -24, -24, 4, 292, 292, -1104, -1103, -1053, -1052, -108, -25, 139, 139, 142, 145, 155, 158, 158, 178, 178, 181, 208, 208, 211, 291];50.4871586154321;3.838973907613169;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];4;[nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0]
874;4603685;[530, 530, 530, 530, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687];[4068, 3658, 4068, 2402, 2956, 4068, 3636, 2956, 4068, 4120, 3636, 3658, 2956, 4068, 3636, 3658, 4120, 2956, 666, 2956, 4068, 2402, 4120, 3636, 3658, 666, 4120, 666, 2956, 3008];[-963, -939, -716, -144, -1175, -965, -941, -884, -719, -701, -693, -693, -597, -387, -370, -370, -359, -264, -230, -227, -164, -147, -145, -143, -143, -49, 18, 58, 197, 197];51.22018967752809;4.723718581460674;[0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 41.7, 0.0, 0.0, 0.0, 0.0, 83.3, 0.0, 0.0, 0.0, 0.0, 86.5, 78.2, 74.5, 0.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0, 11.0, 10.4, 10.4];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];14;[0.0, 0.0, 0.0, 0.0, 1.9576923076923074, 0.0, 0.7315789473684211, 0.6333333333333329, 0.0, 0.0, nan, 0.8677083333333333, 0.5457627118644068, 0.0, nan, 0.0, 0.9105263157894737, -0.24411764705882344, -1.2333333333333343, -1.4058823529411764, 0.0, 0.0, 0.0, nan, 0.12553191489361704, -0.17611940298507464, 0.275, -0.004316546762589925, nan, 0.04680851063829787]
875;4603713;[526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526, 1071, 1071, 1071, 1071, 1071, 1071, 1071, 1071];[2956, 4068, 3636, 4120, 2956, 4068, 3636, 4120, 2956, 4068, 3636, 4120, 2956, 4068, 3636, 3658, 2684, 2682, 4120, 2956, 4068, 3636, 3658, 4120, 2956, 3254, 4180, 2658, 4080, 4066, 3658, 4066, 3658, 4066, 3658, 4066, 4080];[-1195, -1169, -1086, -1064, -1020, -920, -857, -836, -800, -620, -559, -536, -514, -397, -316, -316, -289, -286, -286, -245, -155, -133, -133, -111, -87, 38, 38, 39, 45, -1168, -1085, -919, -856, -619, -558, -396, 47];50.95541924034286;4.415721778171428;[46.9, 0.0, 0.0, 0.0, 76.0, 0.0, 0.0, 0.0, 57.1, 0.1, 0.0, 0.0, 31.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 72.7, 0.2, 0.0, 0.0, 0.0, 29.2, 21.6, 21.6, 22.3, 0.0, 0.2, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[-1.8038461538461539, 0.0, 0.0, 1.7272727272727273, 1.1666666666666667, 0.0, 0.0, 1.5861111111111112, 1.6999999999999997, -0.001639344262295082, 0.0, 1.4363636363636365, 2.2181818181818183, 0.0, nan, 0.0, 0.0, nan, 1.773170731707317, 0.3285714285714282, -0.009090909090909092, nan, 0.0, 1.2166666666666666, 0.5499999999999998, nan, 0.6999999999999993, -3.716666666666667, 0.0, -0.0024096385542168677, 0.0006024096385542169, -0.0015873015873015873, 0.0004219409282700422, -0.001639344262295082, 0.0, 0.002066115702479339, 0.0002274450341167551]
876;4603757;[672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710];[2956, 4066, 3636, 3658, 4124, 2956, 4066, 3636, 3658, 2956, 3982, 4054, 4068, 2736, 2708, 4020, 4026, 4028, 2708, 2742, 4026, 4396, 2740, 4030, 4020, 4026, 2708, 2972, 2982, 2972, 2982, 4024, 3506, 3536, 3506, 4056, 4032, 4026, 2708, 2744, 4026, 4030, 2740, 4018, 3548, 4394, 4396, 3548, 4394, 4396, 2744, 4148, 2708, 2742, 4148, 4070, 2882, 4068, 4048, 2736, 4020, 4016, 4026, 4028, 4026, 4016, 4020, 4026];[-1193, -1090, -1016, -1016, -1011, -983, -800, -778, -778, -732, -307, -287, -287, -286, -285, -243, -243, -243, -110, -110, -110, -108, -105, -104, -103, -103, -82, -67, -58, -46, -37, -1029, -1028, -1023, -1018, -956, -955, -951, -869, -869, -869, -865, -864, -864, -833, -833, -831, -818, -818, -815, -809, -809, -759, -678, -678, -610, -341, -290, -288, -287, -269, -268, -244, -244, -111, -110, -104, -104];50.72172718285421;4.261032650102669;[80.7, 0.0, 0.0, 0.0, 0.0, 26.6, 0.0, 0.0, 0.0, 50.4, 0.0, 0.6, 0.6, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];4;[-0.06153846153846132, 0.0, nan, 0.0, 0.9500000000000001, 2.0483870967741935, 0.0, nan, 1.0956521739130434, 2.2785714285714285, 0.03, nan, -0.3, -0.3, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.1, -0.005555555555555556, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0]
877;4603819;[593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 639, 639, 639, 639, 639, 639, 639, 639, 639];[3634, 4124, 666, 668, 2956, 3254, 4180, 4080, 4168, 4156, 3256, 4124, 2956, 4066, 2708, 4026, 4016, 4026, 4020, 4168, 4080, 3256, 2940, 4066, 2742, 4026, 4148, 2708, 4026, 4020, 2936, 4394, 982, 4168, 4080, 3256, 2940, 4066, 4026, 4016, 4026, 4020];[-1063, -722, -690, -690, -686, -681, -681, -675, -675, -673, -639, -616, -549, -487, -480, -149, -148, -147, -146, -666, -665, -630, -531, -478, -140, -140, -140, -138, -138, -137, 293, 296, 296, -675, -674, -638, -556, -487, -149, -148, -146, -145];28.115667939879152;1.9928635099697884;[0.0, 0.0, 12.6, 12.7, 13.7, 13.2, 13.2, 0.0, 0.0, 0.0, 0.0, 0.0, 19.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.8, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' False', ' False', ' False', ' False', ' False', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[0.0, 0.39375, nan, 0.25, -0.1, nan, -2.1999999999999997, nan, 0.0, 0.0, 0.0, 0.2865671641791045, 0.2600000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20303030303030303, -0.14166666666666672, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.20487804878048782, 0.037142857142857165, 0.0, 0.0, 0.0, 0.0, 0.0]
878;4603869;[1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035];[3636, 3658, 4078, 4120, 2956, 4168, 2956, 4170, 2956, 4168, 4166, 2956, 4066, 2708, 2744, 4026];[-1164, -1164, -1158, -1156, -1138, -1042, -1035, -1030, -1017, -1012, -1010, -983, -702, -687, -253, -252];49.63538453055934;5.959122676398362;[0.0, 0.0, 0.0, 0.0, 32.5, 129.7, 126.1, 123.3, 119.9, 118.5, 117.7, 108.5, 0.3, 0.0, 0.0, 0.0];[' True', ' True', ' True', ' True', ' True', ' True', ' False', ' False', ' False', ' False', ' True', ' True', ' True', ' True', ' True', ' True'];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];99;[nan, 0.0, 0.0, 1.8055555555555556, 2.5416666666666665, -0.5142857142857135, -0.5599999999999994, -0.2615384615384609, -0.28000000000000114, -0.3999999999999986, -0.34074074074074084, 1.2000000000000004, -0.02, 0.0, 0.0, 0.0]
879;4603925;[1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035, 1035];[2956, 4066, 3636, 3658, 2956, 4396, 942, 2956, 4168, 2956, 4168, 4166, 2956, 4066, 3636, 3658, 2956, 4066, 3636, 3658, 2956, 4068, 2686, 2708, 2744, 2944, 4168, 4140, 3986];[-1197, -1126, -1103, -1103, -1049, -974, -974, -966, -885, -873, -856, -854, -850, -719, -679, -679, -650, -549, -531, -531, -487, -305, -304, -298, -241, -207, -97, -87, -65];49.84865248465909;5.529552155681818;[139.6, 0.1, 0.0, 0.0, 82.3, 155.2, 155.2, 156.1, 135.2, 135.9, 133.7, 133.1, 131.3, 1.1, 0.0, 0.0, 13.8, 0.3, 0.0, 0.0, 25.3, 1.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' False', ' False', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' False', ' False'];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];13;[-1.485185185185185, -0.004347826086956522, nan, 1.524074074074074, 1.7083333333333333, nan, 0.11250000000000071, 1.0, 0.05833333333333476, -0.12941176470588336, -0.29999999999999716, -0.44999999999999574, -0.40000000000000074, -0.027500000000000004, nan, 0.47586206896551725, 1.8199999999999996, -0.016666666666666666, nan, 0.5750000000000001, 1.2999999999999998, -0.9, -0.016666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
880;4604045;[501, 501, 501, 501, 501, 501, 501, 501, 501, 501, 501, 501, 1089, 1089];[3636, 3658, 4068, 3636, 3658, 4120, 2956, 2940, 3254, 4180, 2658, 4080, 4068, 4080];[-1147, -1147, -634, -27, -27, -14, 2, 38, 38, 38, 39, 45, -636, 44];50.619933045329255;4.644020900612557;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9, 16.4, 16.7, 16.7, 17.2, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];13;[nan, 0.0, 0.0, nan, 0.0, 0.18125, 0.35714285714285715, nan, nan, 0.5, -2.8666666666666667, 0.0, 0.0, 0.0]
881;4604089;[686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704];[2956, 4396, 1482, 4068, 4120, 3636, 2956, 4068, 3636, 2956, 4396, 1482, 4066, 2708, 4396, 1482, 4396, 1482, 4396, 1482, 4056, 4032, 4026, 4054, 4016, 4396, 1482, 1266, 3240, 3532, 4032, 4054, 4392, 3240, 4028, 4016, 4028, 4032, 4028, 4054, 4016, 1482, 4024, 3506, 2744, 4056, 4148, 4032, 1482, 2708, 4026, 2740, 4030, 4018, 4026, 3008, 3506, 1482, 2744, 4148, 3548, 4394, 4396, 4066, 3658, 4066, 3658, 4068, 4024, 3506, 2744, 4056, 4032, 2708, 4026, 4126, 2740, 4026, 4030, 4018, 4054, 2736, 3636, 3658, 4126, 3506, 4126, 2708, 3532, 4392, 4018, 4032, 4054, 2708, 2736, 3240, 4028, 4032, 4054, 4028, 4054, 2736, 2740, 4056, 4032, 2708, 4026, 2740, 3540, 4030, 4018, 3008, 4126];[-1174, -1169, -1169, -1134, -1109, -1090, -1058, -836, -815, -772, -389, -389, -337, -317, -246, -246, -227, -227, -215, -215, -116, -115, -111, -103, -101, -82, -82, -67, -15, -15, -14, -14, -14, -13, -13, -12, -11, -11, -10, -9, -8, 22, 27, 32, 38, 38, 38, 39, 39, 43, 43, 48, 48, 49, 49, 71, 72, 117, 204, 204, 245, 245, 251, -1137, -1093, -839, -818, -339, -128, -124, -118, -118, -117, -113, -113, -112, -108, -107, -107, -106, -105, -104, -103, -103, -89, -54, -49, -40, -17, -17, -16, -16, -16, -15, -15, -15, -15, -13, -13, -12, -12, -11, -10, 35, 36, 41, 41, 46, 52, 113, 114, 118, 123];50.77718622530017;4.351152099914237;[46.7, 39.8, 40.1, 0.0, 0.0, 0.0, 18.3, 0.1, 0.0, 47.6, 26.7, 26.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True', ' True'];2;[-1.3800000000000012, nan, -1.1457142857142857, 0.0, 0.0, 0.571875, 1.8, -0.004761904761904762, 1.1069767441860465, 1.6333333333333329, nan, -0.5153846153846154, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, -0.002272727272727273, 0.00039370078740157485, -0.004761904761904762, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
882;4604123;[537, 537, 537, 537, 537, 537];[3236, 3234, 2744, 3634, 4124, 3634];[-1019, -770, 182, 246, 250, 260];50.80985554569378;4.338229873444976;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[' False', ' False', ' False', ' False', ' False', ' False'];[' True', ' True', ' True', ' True', ' True', ' True'];4;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
